City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Reo,BF,2022-10-02 01:02:54,12.3167,-2.4667,77.04,75,17,9.19
280,Namibe,AO,2022-10-02 01:02:54,-15.1961,12.1522,64.62,90,29,4.83
281,Guerrero Negro,MX,2022-10-02 01:02:55,27.9769,-114.0611,70.88,72,0,14.79
282,Muros,ES,2022-10-02 01:02:55,42.7762,-9.0603,58.15,94,63,4.92
283,Broome,US,2022-10-02 01:02:56,42.2506,-75.833,59.38,68,100,9.22
284,Sao Gabriel Da Cachoeira,BR,2022-10-02 01:00:16,-0.1303,-67.0892,72.5,97,100,0.98
285,Port-Gentil,GA,2022-10-02 01:02:57,-0.7193,8.7815,77.41,84,100,8.14
286,Kaeo,NZ,2022-10-02 01:02:57,-35.1,173.7833,63.86,82,29,11.59
287,Nizwa,OM,2022-10-02 01:02:58,22.9333,57.5333,75.6,70,1,1.54
288,Aktau,KZ,2022-10-02 01:02:58,43.65,51.2,59.58,36,1,15.32
289,Popondetta,PG,2022-10-02 01:02:59,-8.7537,148.2534,92.32,44,17,6.44
290,Maragogi,BR,2022-10-02 01:02:53,-9.0122,-35.2225,74.19,83,63,9.19
291,Calbe,DE,2022-10-02 01:02:59,51.9,11.7667,51.3,86,0,11.52
292,Sitka,US,2022-10-02 01:03:00,57.0531,-135.33,52.0,77,39,5.14
293,Necochea,AR,2022-10-02 01:03:00,-38.5473,-58.7368,52.3,88,0,8.39
294,Ilebo,CD,2022-10-02 01:03:01,-4.3167,20.5833,69.91,99,100,0.54
295,Cabra,ES,2022-10-02 01:03:01,37.4725,-4.4421,60.67,55,2,4.81
296,Prince Rupert,CA,2022-10-02 01:00:45,54.3161,-130.3201,55.49,100,100,3.44
297,Manaure,CO,2022-10-02 01:03:02,11.7751,-72.4445,83.12,75,94,7.56
298,Whyalla,AU,2022-10-02 00:58:48,-33.0333,137.5833,70.29,40,93,8.1
299,Mareeba,AU,2022-10-02 01:03:02,-17.0,145.4333,82.44,59,99,4.76
300,Lata,PT,2022-10-02 01:03:03,40.1629,-8.3327,56.91,60,12,2.84
301,Georgetown,MY,2022-10-02 00:58:13,5.4112,100.3354,81.9,86,20,3.44
302,Salinas,US,2022-10-02 01:03:04,36.6777,-121.6555,65.82,72,100,11.5
303,Morro Bay,US,2022-10-02 01:03:04,35.3658,-120.8499,69.21,78,59,1.99
304,Denpasar,ID,2022-10-02 01:01:27,-8.65,115.2167,82.06,88,40,5.75
305,Mao,ES,2022-10-02 01:03:05,39.8885,4.2658,63.16,82,0,4.61
306,Ayagoz,KZ,2022-10-02 01:03:06,47.9714,80.4392,22.96,79,10,12.73
307,Yamandu,SL,2022-10-02 01:03:07,7.9362,-11.4928,71.8,99,100,1.79
308,Kuryk,KZ,2022-10-02 01:03:07,43.2,51.65,65.37,36,4,17.38
309,Doka,SD,2022-10-02 01:03:09,13.5167,35.7667,72.79,86,12,4.52
310,Ray,IN,2022-10-02 01:03:09,23.6833,85.05,77.77,88,32,3.78
311,Dharchula,IN,2022-10-02 01:03:10,29.85,80.5333,63.9,78,11,5.41
312,Puerto Escondido,MX,2022-10-02 00:59:46,15.85,-97.0667,79.48,84,15,0.94
313,San Cristobal,VE,2022-10-02 01:00:19,7.7669,-72.225,64.9,93,43,3.0
314,Kabo,CF,2022-10-02 01:04:11,7.6994,18.629,70.92,95,100,3.6
315,Gazojak,TM,2022-10-02 01:04:12,41.1875,61.4036,46.22,23,83,12.55
316,Chapais,CA,2022-10-02 01:04:12,49.7834,-74.8492,31.84,79,13,5.73
317,Neiafu,TO,2022-10-02 01:01:18,-18.65,-173.9833,77.07,69,32,19.1
318,Qui Nhon,VN,2022-10-02 01:04:13,13.7667,109.2333,77.94,90,100,3.78
319,Gharo,PK,2022-10-02 01:04:14,24.7424,67.5856,79.02,64,100,14.92
320,Siilinjarvi,FI,2022-10-02 01:04:14,63.0833,27.6667,44.62,100,100,3.44
321,Port Hardy,CA,2022-10-02 01:03:27,50.6996,-127.4199,60.08,80,3,10.89
322,Chippewa Falls,US,2022-10-02 01:00:02,44.9369,-91.3929,59.77,86,97,2.71
323,Asau,RO,2022-10-02 01:04:16,46.4333,26.4,67.28,76,100,11.18
324,Nador,MA,2022-10-02 01:04:16,35.174,-2.9287,70.05,73,0,12.66
325,Moussoro,TD,2022-10-02 01:04:17,13.6408,16.4901,88.99,25,23,2.93
326,Novobelokatay,RU,2022-10-02 01:04:17,55.7062,58.9549,42.6,75,100,4.03
327,Barcelos,PT,2022-10-02 01:04:19,41.5388,-8.6151,63.91,86,100,3.29
328,Tigre,AR,2022-10-02 01:04:19,-34.426,-58.5796,65.21,78,0,2.3
329,Filingue,NE,2022-10-02 01:04:20,14.3521,3.3168,85.01,58,11,9.04
330,Baykit,RU,2022-10-02 01:04:21,61.67,96.37,29.32,83,100,6.64
331,Boa Vista,BR,2022-10-02 01:02:57,2.8197,-60.6733,80.58,69,40,6.91
332,Klaksvik,FO,2022-10-02 01:04:21,62.2266,-6.589,50.92,85,100,23.42
333,Zitsa,GR,2022-10-02 01:04:22,39.6943,20.6372,66.16,77,44,5.75
334,Cap-Aux-Meules,CA,2022-10-02 01:03:02,47.3821,-61.8597,50.29,64,100,19.66
335,Iranshahr,IR,2022-10-02 01:04:23,27.2025,60.6848,77.74,36,0,0.51
336,Porto Novo,BJ,2022-10-02 01:04:24,6.4965,2.6036,75.67,91,96,4.12
337,Urumqi,CN,2022-10-02 01:02:01,43.801,87.6005,31.15,69,0,6.71
338,Pitimbu,BR,2022-10-02 01:04:25,-7.4706,-34.8086,75.79,78,14,11.9
339,Pavlodar,KZ,2022-10-02 01:04:25,52.3,76.95,22.8,80,0,0.0
340,Chatham,GB,2022-10-02 01:04:26,51.3789,0.5279,59.11,72,100,5.01
341,Saint-Francois,FR,2022-10-02 01:03:25,46.4154,3.9054,62.04,94,75,4.61
342,Galveston,US,2022-10-02 01:04:27,29.3669,-94.9669,78.91,62,0,4.61
343,Onega,RU,2022-10-02 01:04:27,63.9061,38.1404,38.41,94,27,3.02
344,San Alberto,CO,2022-10-02 01:04:28,7.7611,-73.3922,74.46,89,64,3.85
345,Taoudenni,ML,2022-10-02 01:04:28,22.6783,-3.9836,86.81,21,32,4.7
346,Charters Towers,AU,2022-10-02 01:04:29,-20.1,146.2667,80.13,43,91,7.9
347,Santa Vitoria Do Palmar,BR,2022-10-02 01:04:29,-33.5189,-53.3681,54.18,93,100,5.01
348,Thanh Hoa,VN,2022-10-02 01:03:26,19.8,105.7667,75.99,97,100,2.71
349,Chiang Rai,TH,2022-10-02 01:00:46,19.9167,99.9167,75.58,99,100,1.05
350,Port Hedland,AU,2022-10-02 01:04:30,-20.3167,118.5667,78.85,65,75,16.11
351,Nuuk,GL,2022-10-02 01:04:31,64.1835,-51.7216,36.21,87,75,4.61
352,Erzin,TR,2022-10-02 01:04:31,36.9559,36.2,73.99,54,0,2.46
353,Santa Barbara,US,2022-10-02 01:04:19,34.7333,-120.0343,65.23,64,0,11.5
354,Labuhan,ID,2022-10-02 01:04:32,-6.8844,112.2051,83.66,68,97,9.53
355,Catuday,PH,2022-10-02 01:04:32,16.2923,119.8062,81.3,75,41,6.17
356,Ancud,CL,2022-10-02 01:04:33,-41.8697,-73.8203,45.34,79,100,4.03
357,Muskogee,US,2022-10-02 01:04:33,35.5834,-95.3336,71.82,30,0,4.61
358,Dunedin,NZ,2022-10-02 01:04:34,-45.8742,170.5036,47.3,86,100,10.07
359,Wad Madani,SD,2022-10-02 01:04:34,14.4012,33.5199,83.37,52,2,13.33
360,Crixas,BR,2022-10-02 01:04:34,-14.5489,-49.9692,86.22,35,81,6.49
361,Lakes Entrance,AU,2022-10-02 01:04:35,-37.8811,147.981,63.16,60,0,4.38
362,Sept-Iles,CA,2022-10-02 01:04:35,50.2001,-66.3821,44.06,58,1,4.0
363,Bandar-E Lengeh,IR,2022-10-02 01:05:36,26.5579,54.8807,84.69,66,1,1.3
364,Kudymkar,RU,2022-10-02 01:05:36,59.0173,54.656,38.3,93,100,6.44
365,Lakatoro,VU,2022-10-02 01:05:37,-16.0999,167.4164,83.84,65,10,1.79
366,Codrington,AU,2022-10-02 01:05:37,-38.2667,141.9667,59.97,72,98,5.95
367,Kiama,AU,2022-10-02 01:05:38,-34.6833,150.8667,64.38,65,31,6.33
368,Ilulissat,GL,2022-10-02 01:05:38,69.2167,-51.1,32.02,69,75,0.0
369,General Pico,AR,2022-10-02 01:05:39,-35.6566,-63.7568,64.13,28,100,8.55
370,Bambous Virieux,MU,2022-10-02 01:05:39,-20.3428,57.7575,70.21,60,98,14.0
371,Isangel,VU,2022-10-02 01:05:40,-19.55,169.2667,80.92,73,100,2.1
372,Brae,GB,2022-10-02 01:05:40,60.3964,-1.353,52.57,87,100,16.89
373,Grindavik,IS,2022-10-02 01:05:41,63.8424,-22.4338,46.87,93,100,31.07
374,Margate,GB,2022-10-02 01:05:41,51.3813,1.3862,58.3,84,100,3.0
375,Mandiana,GN,2022-10-02 01:05:42,10.6333,-8.6833,71.8,93,96,0.76
376,Santa Ana,US,2022-10-02 01:04:40,33.7456,-117.8678,78.64,70,40,11.5
377,Cidreira,BR,2022-10-02 01:05:42,-30.1811,-50.2056,58.55,89,1,9.08
378,Adre,TD,2022-10-02 01:05:43,13.4667,22.2,75.45,54,5,5.86
379,Ulagan,RU,2022-10-02 01:05:44,50.6321,87.9563,16.99,72,7,2.21
380,High Level,CA,2022-10-02 01:05:44,58.5169,-117.136,72.25,34,65,11.54
381,Boddam,GB,2022-10-02 01:05:45,57.4667,-1.7833,50.38,74,100,16.04
382,Dwarka,IN,2022-10-02 01:05:45,22.2394,68.9678,80.49,69,0,10.58
383,Teabo,MX,2022-10-02 01:05:45,20.4,-89.2833,75.83,62,85,5.59
384,Harper,LR,2022-10-02 01:05:46,4.375,-7.7169,76.14,88,100,10.27
385,Kudat,MY,2022-10-02 01:05:46,6.8837,116.8477,84.02,72,93,9.48
386,San Pedro,PH,2022-10-02 01:05:47,14.35,121.0167,84.31,81,40,2.3
387,Trat,TH,2022-10-02 01:03:56,12.5,102.5,83.88,92,100,2.91
388,Anadyr,RU,2022-10-02 01:05:48,64.75,177.4833,41.0,65,100,8.01
389,Sikasso,ML,2022-10-02 01:05:48,10.9167,-7.0,72.97,90,17,0.89
390,Alenquer,BR,2022-10-02 01:05:49,-1.9417,-54.7383,75.49,83,59,2.57
391,Souillac,MU,2022-10-02 01:01:06,-20.5167,57.5167,68.11,67,74,12.37
392,Naliya,IN,2022-10-02 01:05:50,23.2667,68.8333,79.14,72,0,8.7
393,Pacific Grove,US,2022-10-02 01:05:51,36.6177,-121.9166,64.08,84,75,11.5
394,Nsanje,MW,2022-10-02 01:05:51,-16.92,35.262,70.95,76,0,4.63
395,Adrar,MR,2022-10-02 01:05:52,20.5022,-10.0711,79.29,24,0,8.57
396,Brightwater,NZ,2022-10-02 01:05:52,-41.3833,173.1167,54.34,80,100,3.8
397,Luderitz,NA,2022-10-02 01:05:53,-26.6481,15.1594,57.7,76,0,10.47
398,Ahuimanu,US,2022-10-02 01:05:53,21.4447,-157.8378,87.51,67,20,10.36
399,Malpe,IN,2022-10-02 01:05:54,13.35,74.7167,74.5,90,89,3.42
400,Piacabucu,BR,2022-10-02 01:05:54,-10.4056,-36.4344,72.79,79,1,7.09
401,Nieuw Amsterdam,SR,2022-10-02 01:05:55,5.8833,-55.0833,81.01,87,22,8.55
402,Saldanha,ZA,2022-10-02 01:05:55,-33.0117,17.9442,56.73,78,91,4.16
403,Yulara,AU,2022-10-02 01:05:56,-25.2406,130.9889,64.24,82,100,11.5
404,Upata,VE,2022-10-02 01:05:56,8.0086,-62.3989,72.1,93,38,4.0
405,Lahaina,US,2022-10-02 01:05:41,20.8783,-156.6825,86.0,77,19,5.44
406,Launceston,AU,2022-10-02 01:05:57,-41.45,147.1667,59.61,59,40,12.66
407,Kutum,SD,2022-10-02 01:05:58,14.2,24.6667,76.41,49,0,5.46
408,Hammerfest,NO,2022-10-02 01:05:58,70.6634,23.6821,39.65,75,75,8.05
409,Saint George,US,2022-10-02 01:02:18,37.1041,-113.5841,86.95,25,0,11.5
410,Seoul,KR,2022-10-02 01:02:37,37.5683,126.9778,69.24,48,100,1.34
411,Madang,PG,2022-10-02 01:06:59,-5.2246,145.7966,82.74,76,77,4.38
412,Dongzhen,CN,2022-10-02 01:06:59,22.3797,110.9389,81.48,79,7,3.04
413,Statesboro,US,2022-10-02 01:03:34,32.4488,-81.7832,70.48,68,100,0.0
414,Gouyave,GD,2022-10-02 01:07:00,12.1646,-61.7296,81.64,79,100,15.46
415,Fort Collins,US,2022-10-02 01:02:05,40.5853,-105.0844,60.96,75,0,4.0
416,Padang,ID,2022-10-02 01:07:01,-0.9492,100.3543,73.45,96,100,8.21
417,Sembe,CG,2022-10-02 01:07:01,1.6481,14.5806,70.07,98,100,2.51
418,Paamiut,GL,2022-10-02 01:07:02,61.994,-49.6678,37.29,64,100,4.0
419,Calvinia,ZA,2022-10-02 01:07:03,-31.4707,19.776,58.96,28,80,3.44
420,Belaya Gora,RU,2022-10-02 01:07:03,68.5333,146.4167,25.97,74,93,4.59
421,Altamont,US,2022-10-02 01:07:04,42.2068,-121.7372,72.39,38,0,1.99
422,Manokwari,ID,2022-10-02 01:07:04,-0.8667,134.0833,83.35,68,23,6.73
423,Aleksandrovka,UA,2022-10-02 01:07:05,46.8383,32.7612,65.61,80,100,11.14
424,Kingston,JM,2022-10-02 01:02:44,17.997,-76.7936,78.24,88,100,2.24
425,Jatara,IN,2022-10-02 01:06:17,25.0167,79.05,74.01,72,3,7.49
426,Hofn,IS,2022-10-02 01:07:06,64.2539,-15.2082,46.63,90,100,6.04
427,Fredericksburg,US,2022-10-02 01:04:24,38.3032,-77.4605,64.02,93,100,4.61
428,Inirida,CO,2022-10-02 01:07:08,3.8653,-67.9239,72.52,99,100,2.37
429,Villa Bruzual,VE,2022-10-02 01:07:10,9.3328,-69.1208,73.92,92,26,2.91
430,Westport,US,2022-10-02 01:07:10,41.1415,-73.3579,60.75,71,100,14.97
431,Mayo,US,2022-10-02 01:07:11,38.8876,-76.5119,65.39,95,100,11.01
432,Abaza,RU,2022-10-02 01:07:12,52.655,90.0928,23.58,81,28,2.8
433,Moshenskoye,RU,2022-10-02 01:07:12,58.5102,34.5911,43.84,90,100,9.95
434,Mbandaka,CD,2022-10-02 01:07:13,0.0487,18.2603,70.45,97,100,2.95
435,Yekaterinoslavka,RU,2022-10-02 01:07:13,50.3734,129.1139,42.17,91,100,10.2
436,Kataysk,RU,2022-10-02 01:07:14,56.289,62.5841,33.48,81,84,8.57
437,Bima,ID,2022-10-02 01:07:15,-8.4667,118.7167,86.88,63,99,4.09
438,Portland,US,2022-10-02 01:05:13,45.5234,-122.6762,82.98,43,20,13.8
439,Warwick,US,2022-10-02 01:05:17,41.7001,-71.4162,56.89,88,100,12.66
440,Mali,GN,2022-10-02 01:07:16,12.079,-12.2982,59.74,92,41,1.52
441,Okitipupa,NG,2022-10-02 01:07:17,6.5047,4.7839,73.36,98,100,2.37
442,Kurchum,KZ,2022-10-02 01:07:17,48.5722,83.6542,31.06,47,5,5.06
443,Illapel,CL,2022-10-02 01:03:48,-31.6308,-71.1653,61.09,73,0,1.5
444,Pecanha,BR,2022-10-02 01:07:18,-18.5486,-42.5569,66.34,72,21,3.29
445,Najran,SA,2022-10-02 01:07:18,17.4924,44.1277,70.27,34,4,4.07
446,College,US,2022-10-02 01:07:19,64.8569,-147.8028,49.95,72,75,5.75
447,Hovd,MN,2022-10-02 01:07:19,48.0056,91.6419,21.11,42,6,4.74
448,Monrovia,LR,2022-10-02 01:07:20,6.3005,-10.7969,75.81,89,94,7.61
449,Zhelyabovka,UA,2022-10-02 01:07:20,45.3988,34.7578,64.74,67,100,5.08
450,Roald,NO,2022-10-02 01:07:21,62.5833,6.1333,54.34,100,100,3.44
451,Montijo,PT,2022-10-02 01:07:22,38.7067,-8.9739,70.57,52,0,2.3
452,Deputatskiy,RU,2022-10-02 01:07:22,69.3,139.9,11.23,93,66,2.86
453,Talnakh,RU,2022-10-02 01:07:23,69.4865,88.3972,27.21,96,100,4.63
454,Tena,EC,2022-10-02 01:05:54,-0.9833,-77.8167,67.71,98,27,3.47
455,Yeysk,RU,2022-10-02 01:07:24,46.6989,38.2792,65.7,88,100,8.3
456,Warragul,AU,2022-10-02 01:07:24,-38.1667,145.9333,65.95,41,0,6.11
457,Las Guacamayas,MX,2022-10-02 01:08:25,18.0167,-102.2167,78.51,85,98,2.19
458,Alquizar,CU,2022-10-02 01:08:25,22.8058,-82.5842,72.09,73,22,7.0
459,Tilichiki,RU,2022-10-02 01:08:25,60.4667,166.1,35.38,84,90,5.37
460,Mantua,IT,2022-10-02 01:08:26,45.1667,10.7833,58.24,86,0,3.0
461,Maniitsoq,GL,2022-10-02 01:08:26,65.4167,-52.9,35.56,75,38,7.7
462,Quartz Hill,US,2022-10-02 01:08:27,34.6453,-118.2181,83.43,33,0,17.0
463,Bandarbeyla,SO,2022-10-02 01:08:28,9.4942,50.8122,75.74,82,92,22.75
464,Fairbanks,US,2022-10-02 01:08:29,64.8378,-147.7164,49.96,72,100,5.75
465,Yeppoon,AU,2022-10-02 01:08:29,-23.1333,150.7333,76.78,72,100,9.66
466,Palmer,US,2022-10-02 01:08:30,42.1584,-72.3287,58.37,65,100,5.75
467,Nihommatsu,JP,2022-10-02 01:08:30,37.5833,140.4333,77.31,69,9,0.65
468,Shahrud,IR,2022-10-02 01:08:30,36.4182,54.9763,57.25,73,0,8.37
469,Katherine,AU,2022-10-02 01:08:31,-14.4667,132.2667,88.12,25,64,8.05
470,Minbu,MM,2022-10-02 01:08:32,20.1833,94.8833,76.15,95,100,6.46
471,Fuerte Olimpo,PY,2022-10-02 01:08:32,-21.0415,-57.8738,72.16,71,2,4.68
472,Touba,CI,2022-10-02 01:08:33,8.2833,-7.6833,69.17,97,100,1.61
473,Manggar,ID,2022-10-02 01:08:33,-2.8833,108.2667,78.46,86,100,7.9
474,Micheweni,TZ,2022-10-02 01:08:34,-4.9667,39.8333,72.5,80,10,9.35
475,Pundaguitan,PH,2022-10-02 01:08:34,6.3711,126.1689,82.67,76,92,10.04
476,Tanta,EG,2022-10-02 01:08:34,30.7885,31.0019,71.31,91,0,3.4
477,Peniche,PT,2022-10-02 01:08:35,39.3558,-9.3811,63.1,72,18,14.18
478,Amahai,ID,2022-10-02 01:08:36,-3.3333,128.9167,80.91,80,97,1.5
479,Botngard,NO,2022-10-02 01:08:36,63.7653,9.8111,53.78,93,0,3.44
480,Tabas,IR,2022-10-02 01:08:37,33.5959,56.9244,72.68,23,0,2.53
481,Pochutla,MX,2022-10-02 01:08:37,15.7432,-96.4661,79.83,90,48,3.91
482,Honningsvag,NO,2022-10-02 01:08:38,70.9821,25.9704,40.75,60,40,5.75
483,Usinsk,RU,2022-10-02 01:08:39,65.9939,57.5281,38.08,97,100,15.77
484,Ushtobe,KZ,2022-10-02 01:08:39,45.2514,77.9838,29.61,48,0,11.56
485,Vao,NC,2022-10-02 01:08:40,-22.6667,167.4833,70.41,70,54,6.29
486,Smithers,CA,2022-10-02 01:08:40,54.7804,-127.1743,61.34,74,100,5.26
487,Cap Malheureux,MU,2022-10-02 01:08:40,-19.9842,57.6142,70.47,63,36,5.99
488,Tornio,FI,2022-10-02 01:08:41,65.8481,24.1466,39.22,88,100,12.08
489,Liuzhou,CN,2022-10-02 01:08:41,24.3126,109.3892,80.85,78,13,1.9
490,Chakia,IN,2022-10-02 01:08:42,26.4167,85.05,76.73,80,2,5.44
491,Mabaruma,GY,2022-10-02 01:08:42,8.2,-59.7833,78.55,85,5,5.66
492,Weinan,CN,2022-10-02 01:08:43,34.5036,109.5089,70.97,82,31,4.16
493,Leningradskiy,RU,2022-10-02 01:08:43,69.3833,178.4167,30.38,74,100,7.58
494,Asfi,MA,2022-10-02 01:08:44,32.2994,-9.2372,69.49,66,3,7.11
495,Oranjemund,NA,2022-10-02 01:08:44,-28.55,16.4333,55.13,94,0,5.12
496,Kindu,CD,2022-10-02 01:08:45,-2.95,25.95,66.83,98,99,2.75
497,Dongning,CN,2022-10-02 01:08:45,44.0622,131.1207,64.08,71,100,4.36
498,Dutlwe,BW,2022-10-02 01:08:46,-23.9833,23.9,69.73,31,62,9.31
499,Tokomaru,NZ,2022-10-02 01:08:46,-40.4667,175.5,60.12,84,99,7.72
500,Desaguadero,PE,2022-10-02 01:08:47,-16.5656,-69.0417,47.26,58,14,9.86
501,Beira,MZ,2022-10-02 01:09:47,-19.8436,34.8389,66.29,100,20,6.91
502,Ternate,ID,2022-10-02 01:09:48,0.8,127.4,80.65,79,100,6.04
503,Baghdad,IQ,2022-10-02 01:06:33,33.3406,44.4009,69.71,43,0,0.0
504,San Carlos,VE,2022-10-02 01:09:48,9.6612,-68.5827,73.36,93,57,2.73
505,Mancio Lima,BR,2022-10-02 01:09:49,-7.6142,-72.8958,78.12,66,91,1.86
506,Bintulu,MY,2022-10-02 01:09:49,3.1667,113.0333,80.65,87,100,3.09
507,Katsuura,JP,2022-10-02 01:09:50,35.1333,140.3,76.08,61,91,11.27
508,Pangnirtung,CA,2022-10-02 01:09:50,66.1451,-65.7125,30.74,53,0,4.94
509,Tacuati,PY,2022-10-02 01:09:51,-23.45,-56.5833,66.02,93,0,3.18
510,Tevriz,RU,2022-10-02 01:09:51,57.509,72.4042,24.82,85,19,3.42
511,Tromso,NO,2022-10-02 01:09:52,69.6496,18.957,35.38,86,7,2.3
512,Emerald,AU,2022-10-02 01:09:52,-23.5333,148.1667,77.34,50,88,6.35
513,Gigmoto,PH,2022-10-02 01:09:53,13.7796,124.39,84.42,78,100,12.19
514,Sorland,NO,2022-10-02 01:09:53,67.667,12.6934,49.86,73,88,9.86
515,Taltal,CL,2022-10-02 01:09:53,-25.4,-70.4833,59.95,70,0,4.83
516,Uyemskiy,RU,2022-10-02 01:09:54,64.4743,40.8524,41.05,100,75,0.0
517,Olafsvik,IS,2022-10-02 01:09:54,64.8945,-23.7142,46.78,87,100,5.7
518,Itarema,BR,2022-10-02 01:09:55,-2.9248,-39.9167,77.81,85,14,16.08
519,Coro,VE,2022-10-02 01:09:55,11.4045,-69.6734,80.49,81,3,6.35
520,Darovskoy,RU,2022-10-02 01:09:56,58.77,47.9564,50.61,98,100,10.58
521,Bejar,ES,2022-10-02 01:09:56,40.3864,-5.7634,59.58,48,27,3.24
522,Epe,NG,2022-10-02 01:09:57,6.5841,3.9834,73.83,96,92,1.92
523,Liaoyang,CN,2022-10-02 01:09:57,41.2719,123.1731,66.52,76,100,3.58
524,San Jose De Gracia,MX,2022-10-02 01:09:58,20.6667,-102.5833,63.68,56,100,0.36
525,La Ronge,CA,2022-10-02 01:09:58,55.1001,-105.2842,55.96,62,7,7.76
526,Normandin,CA,2022-10-02 01:08:19,48.8333,-72.5321,36.0,69,4,6.15
527,Kabin Buri,TH,2022-10-02 01:09:59,13.9511,101.7177,78.12,88,98,3.33
528,Aquiraz,BR,2022-10-02 01:10:00,-3.9014,-38.3911,80.69,84,42,12.97
529,Wildeshausen,DE,2022-10-02 01:10:00,52.9,8.4333,53.37,92,2,12.33
530,Atar,MR,2022-10-02 01:10:01,20.5169,-13.0499,80.78,29,0,5.12
531,Neryungri,RU,2022-10-02 01:10:01,56.6709,124.6491,25.92,78,99,13.27
532,Garden City,US,2022-10-02 01:10:02,42.3256,-83.331,62.89,61,75,11.5
533,Alugan,PH,2022-10-02 01:10:02,12.2188,125.4808,82.98,81,73,8.7
534,Bati,ET,2022-10-02 01:10:03,11.1833,40.0167,65.41,56,8,5.17
535,Altay,CN,2022-10-02 01:10:04,47.8667,88.1167,26.74,32,6,5.53
536,Finschhafen,PG,2022-10-02 01:10:04,-6.6024,147.8681,85.28,65,31,7.96
537,Kropotkin,RU,2022-10-02 01:10:05,45.4375,40.5756,65.53,61,84,4.45
538,Lufilufi,WS,2022-10-02 01:10:06,-13.8745,-171.5986,83.79,74,53,21.79
539,Cascais,PT,2022-10-02 01:10:06,38.6979,-9.4215,70.5,85,7,15.99
540,Ketchikan,US,2022-10-02 01:09:44,55.3422,-131.6461,54.07,76,40,10.36
541,North Bend,US,2022-10-02 01:10:07,43.4065,-124.2243,76.91,78,0,11.5
542,Paragould,US,2022-10-02 01:10:08,36.0584,-90.4973,67.78,52,95,8.81
543,Abha,SA,2022-10-02 01:05:41,18.2164,42.5053,57.45,63,0,0.0
544,Oda,JP,2022-10-02 01:10:09,35.1833,132.5,75.65,60,23,2.19
545,Galdar,ES,2022-10-02 01:10:10,28.147,-15.6502,70.3,77,30,12.57
546,Florianopolis,BR,2022-10-02 01:08:49,-27.6146,-48.5012,65.43,77,75,10.36
547,Dehloran,IR,2022-10-02 01:10:11,32.6941,47.2679,85.51,10,0,5.95
548,Lorengau,PG,2022-10-02 01:11:11,-2.0226,147.2712,83.23,77,47,9.75
549,Puerto Asis,CO,2022-10-02 01:11:12,0.5133,-76.5007,71.31,91,10,0.4
550,Moerai,PF,2022-10-02 01:11:12,-22.4333,-151.3333,70.5,69,40,23.06
551,Karratha,AU,2022-10-02 01:11:13,-20.7377,116.8463,79.07,44,0,4.5
552,Asansol,IN,2022-10-02 01:11:13,23.6833,86.9833,79.77,80,100,6.13
553,Severodvinsk,RU,2022-10-02 01:11:14,64.5635,39.8302,41.11,93,53,5.3
554,Gat,IL,2022-10-02 01:11:14,31.61,34.7642,76.41,100,0,1.72
555,Lompoc,US,2022-10-02 01:11:15,34.6391,-120.4579,71.74,72,0,6.91
556,Buchanan,LR,2022-10-02 01:11:15,5.8808,-10.0467,75.61,90,100,6.33
557,Mercedes,AR,2022-10-02 01:11:16,-34.6515,-59.4307,61.79,53,87,6.51
558,Chumikan,RU,2022-10-02 01:11:17,54.7183,135.315,38.68,70,100,5.46
559,Sudzha,RU,2022-10-02 01:11:17,51.1976,35.2726,58.44,83,100,4.63
